,HPSO,Baseline,Stations,Total Time [s],Tobs [h],Ingest [Pflop/s],RCAL [Pflop/s],FastImg [Pflop/s],ICAL [Pflop/s],DPrepA [Pflop/s],DPrepB [Pflop/s],DPrepC [Pflop/s],DPrepD [Pflop/s],Total RT [Pflop/s],Total Batch [Pflop/s],Total [Pflop/s],Ingest Rate [TB/s],Channels,PSS [Pflop/s],PST [Pflop/s]
1,hpso02a,65000.0,256.0,18000000.0,5.0,0.3167999838981689,0.2213072250211314,0.09872076649684779,1.1690606438192603,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.6368279754161481,4.03542794940141,4.672255924817558,0.22995970730666665,65536.0,,
2,hpso02b,65000.0,256.0,18000000.0,5.0,0.3167999838981689,0.2213072250211314,0.09872076649684779,1.1690606438192603,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.6368279754161481,4.03542794940141,4.672255924817558,0.22995970730666665,65536.0,,
3,hpso04a,65000.0,256.0,45900000.0,0.6666666666666666,0.15839999194908444,0.06481600857783025,0.03048134943256353,0.0,0.0,0.0,0.0,0.0,0.25369734995947824,0.0005008799999999813,0.2541982299594782,0.11497985365333332,65536.0,0.00050088,
4,hpso05a,65000.0,256.0,15480000.0,0.6666666666666666,0.15839999194908444,0.06481600857783025,0.03048134943256353,0.0,0.0,0.0,0.0,0.0,0.25369734995947824,2.7549999997988905e-07,0.2536976254594782,0.11497985365333332,65536.0,,2.755e-07
0,hpso01,32500.0,256.0,18000000.0,5.0,0.09360748409314808,0.07053904610180567,0.04876856989374911,0.6460318239491364,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.21291510008870285,1.7889238161525927,2.0018389162412955,0.10669695314347516,32768.0,,
1,hpso02a,32500.0,256.0,18000000.0,5.0,0.09360748409314808,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.21291510008870285,1.508460464211788,1.7213755643004909,0.10669695314347516,32768.0,,
2,hpso02b,32500.0,256.0,18000000.0,5.0,0.09360748409314808,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.21291510008870285,1.508460464211788,1.7213755643004909,0.10669695314347516,32768.0,,
3,hpso04a,32500.0,256.0,45900000.0,0.6666666666666666,0.04692493755378926,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.08245094088516541,0.0005008799999999952,0.08295182088516541,0.03405502389774881,32768.0,0.00050088,
4,hpso05a,32500.0,256.0,15480000.0,0.6666666666666666,0.04692493755378926,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.08245094088516541,2.7549999999376684e-07,0.08245121638516541,0.03405502389774881,32768.0,,2.755e-07
0,hpso01,4062.5,256.0,18000000.0,5.0,0.0014865076512187907,0.0013002269320262745,0.005588200132074979,0.012217472862489278,0.00461471939495149,0.010053844026814548,0.03364119739441247,0.002320078293858792,0.008374934715320043,0.06284731197252658,0.07122224668784662,0.006043153715970442,8192.0,,
1,hpso02a,4062.5,256.0,18000000.0,5.0,0.0014865076512187907,0.0013002269320262745,0.005588200132074979,0.007856328713923227,0.00461471939495149,0.010053844026814548,0.03364119739441247,0.002320078293858792,0.008374934715320043,0.05848616782396053,0.06686110253928057,0.006043153715970442,8192.0,,
2,hpso02b,4062.5,256.0,18000000.0,5.0,0.0014865076512187907,0.0013002269320262745,0.005588200132074979,0.007856328713923227,0.00461471939495149,0.010053844026814548,0.03364119739441247,0.002320078293858792,0.008374934715320043,0.05848616782396053,0.06686110253928057,0.006043153715970442,8192.0,,
3,hpso04a,4062.5,256.0,45900000.0,0.6666666666666666,0.0007451605859498618,0.0003880816776226281,0.0017134844932203694,0.0,0.0,0.0,0.0,0.0,0.0028467267567928592,0.00050088,0.003347606756792859,0.003021576857985221,8192.0,0.00050088,
4,hpso05a,4062.5,256.0,15480000.0,0.6666666666666666,0.0007451605859498618,0.0003880816776226281,0.0017134844932203694,0.0,0.0,0.0,0.0,0.0,0.0028467267567928592,2.754999999998384e-07,0.002847002256792859,0.003021576857985221,8192.0,,2.755e-07
0,hpso01,16250.0,128.0,18000000.0,5.0,0.009439996582030964,0.005628271684924828,0.0057411087689290645,0.05167636118971853,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.020809377035884855,0.15979508827335515,0.18060446530924001,0.013311774439936757,32768.0,,
1,hpso02a,16250.0,128.0,18000000.0,5.0,0.009439996582030964,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.020809377035884855,0.13544736570132088,0.15625674273720574,0.013311774439936757,32768.0,,
2,hpso02b,16250.0,128.0,18000000.0,5.0,0.009439996582030964,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.020809377035884855,0.13544736570132088,0.15625674273720574,0.013311774439936757,32768.0,,
3,hpso04a,16250.0,128.0,45900000.0,0.6666666666666666,0.00473221675594103,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.008143091771286155,0.0005008800000000004,0.008643971771286155,0.004840548300142254,32768.0,0.00050088,
4,hpso05a,16250.0,128.0,15480000.0,0.6666666666666666,0.00473221675594103,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.008143091771286155,2.7550000000070574e-07,0.008143367271286155,0.004840548300142254,32768.0,,2.755e-07
0,hpso01,65000.0,128.0,18000000.0,5.0,0.039757914963057785,0.06640654948763179,0.027345518650900708,0.6111775107580499,0.17674907134768486,0.21662189971711399,0.4836068847653429,0.018686014373958646,0.1335099831015903,1.5068413809621504,1.6403513640637406,0.02885681152,32768.0,,
1,hpso02a,65000.0,128.0,18000000.0,5.0,0.039757914963057785,0.06640654948763179,0.027345518650900708,0.3407623111081685,0.17674907134768486,0.21662189971711399,0.4836068847653429,0.018686014373958646,0.1335099831015903,1.236426181312269,1.3699361644138592,0.02885681152,32768.0,,
2,hpso02b,65000.0,128.0,18000000.0,5.0,0.039757914963057785,0.06640654948763179,0.027345518650900708,0.3407623111081685,0.17674907134768486,0.21662189971711399,0.4836068847653429,0.018686014373958646,0.1335099831015903,1.236426181312269,1.3699361644138592,0.02885681152,32768.0,,
3,hpso04a,65000.0,128.0,45900000.0,0.6666666666666666,0.019878957481528892,0.019296404763134274,0.008825828144499772,0.0,0.0,0.0,0.0,0.0,0.048001190389162944,0.0005008800000000022,0.048502070389162946,0.01442840576,32768.0,0.00050088,
4,hpso05a,65000.0,128.0,15480000.0,0.6666666666666666,0.019878957481528892,0.019296404763134274,0.008825828144499772,0.0,0.0,0.0,0.0,0.0,0.048001190389162944,2.7550000000070574e-07,0.048001465889162945,0.01442840576,32768.0,,2.755e-07
0,hpso01,32500.0,128.0,18000000.0,5.0,0.01175711603618413,0.022030711999061137,0.013000426928208077,0.20339031285935427,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.046788254963453346,0.5445495950412016,0.591337850004655,0.013397103441615696,16384.0,,
1,hpso02a,32500.0,128.0,18000000.0,5.0,0.01175711603618413,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.046788254963453346,0.45386361660193714,0.5006518715653905,0.013397103441615696,16384.0,,
2,hpso02b,32500.0,128.0,18000000.0,5.0,0.01175711603618413,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.046788254963453346,0.45386361660193714,0.5006518715653905,0.013397103441615696,16384.0,,
3,hpso04a,32500.0,128.0,45900000.0,0.6666666666666666,0.005893775598806803,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.016453336161047265,0.0005008799999999987,0.016954216161047263,0.004276023489174356,16384.0,0.00050088,
4,hpso05a,32500.0,128.0,15480000.0,0.6666666666666666,0.005893775598806803,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.016453336161047265,2.7550000000070574e-07,0.016453611661047265,0.004276023489174356,16384.0,,2.755e-07
0,hpso01,65000.0,512.0,18000000.0,5.0,0.6324280932397511,0.7480448678218885,0.380692614816198,6.878779923892501,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,1.7611655758778377,17.157455660761382,18.91862123663922,0.45902462976,32768.0,,
1,hpso02a,65000.0,512.0,18000000.0,5.0,0.6324280932397511,0.7480448678218885,0.380692614816198,4.014338183887967,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,1.7611655758778377,14.293013920756847,16.054179496634685,0.45902462976,32768.0,,
2,hpso02b,65000.0,512.0,18000000.0,5.0,0.6324280932397511,0.7480448678218885,0.380692614816198,4.014338183887967,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,1.7611655758778377,14.293013920756847,16.054179496634685,0.45902462976,32768.0,,
3,hpso04a,65000.0,512.0,45900000.0,0.6666666666666666,0.31621404661987557,0.21673228746570905,0.11622783250666727,0.0,0.0,0.0,0.0,0.0,0.6491741665922519,0.0005008800000000369,0.649675046592252,0.22951231488,32768.0,0.00050088,
4,hpso05a,65000.0,512.0,15480000.0,0.6666666666666666,0.31621404661987557,0.21673228746570905,0.11622783250666727,0.0,0.0,0.0,0.0,0.0,0.6491741665922519,2.755000000354002e-07,0.649174442092252,0.22951231488,32768.0,,2.755e-07
0,hpso01,4062.5,64.0,18000000.0,5.0,0.00038312759283936064,0.0001273132953821488,0.000385946430401722,0.0015713849057405773,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0008963873186232313,0.024306092545050003,0.025202479863673233,0.0015688079879926972,32768.0,,
1,hpso02a,4062.5,64.0,18000000.0,5.0,0.00038312759283936064,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0008963873186232313,0.023759915454747624,0.024656302773370855,0.0015688079879926972,32768.0,,
2,hpso02b,4062.5,64.0,18000000.0,5.0,0.00038312759283936064,0.0001273132953821488,0.000385946430401722,0.0010252078154381987,0.00035438336721610366,0.005505809973087375,0.016731215345561726,0.0001432989534442195,0.0008963873186232313,0.023759915454747624,0.024656302773370855,0.0015688079879926972,32768.0,,
3,hpso04a,4062.5,64.0,45900000.0,0.6666666666666666,0.00019205879304856301,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.0003472915357257665,0.00050088,0.0008481715357257665,0.0007844039939963486,32768.0,0.00050088,
4,hpso05a,4062.5,64.0,15480000.0,0.6666666666666666,0.00019205879304856301,3.5567353782520905e-05,0.00011966538889468254,0.0,0.0,0.0,0.0,0.0,0.0003472915357257665,2.75500000000001e-07,0.0003475670357257665,0.0007844039939963486,32768.0,,2.755e-07
0,hpso01,32500.0,128.0,18000000.0,5.0,0.04700714474621438,0.022030711999061137,0.013000426928208077,0.20339031285935427,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.08203828367348359,0.5445495950412016,0.6265878787146852,0.053588413766462784,65536.0,,
1,hpso02a,32500.0,128.0,18000000.0,5.0,0.04700714474621438,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.08203828367348359,0.45386361660193714,0.5359019002754207,0.053588413766462784,65536.0,,
2,hpso02b,32500.0,128.0,18000000.0,5.0,0.04700714474621438,0.022030711999061137,0.013000426928208077,0.11270433442008977,0.05632510821796875,0.07056514373593872,0.2056040354631047,0.008664994764835196,0.08203828367348359,0.45386361660193714,0.5359019002754207,0.053588413766462784,65536.0,,
3,hpso04a,32500.0,128.0,45900000.0,0.6666666666666666,0.023564442667819825,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.03412400323006028,0.0005008800000000022,0.034624883230060285,0.017104093956697423,65536.0,0.00050088,
4,hpso05a,32500.0,128.0,15480000.0,0.6666666666666666,0.023564442667819825,0.006467728084046034,0.004091832478194427,0.0,0.0,0.0,0.0,0.0,0.03412400323006028,2.7550000000070574e-07,0.034124278730060284,0.017104093956697423,65536.0,,2.755e-07
0,hpso01,16250.0,128.0,18000000.0,5.0,0.00236427693130769,0.005628271684924828,0.0057411087689290645,0.05167636118971853,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.013733657385161583,0.15979508827335515,0.17352874565851673,0.0033279436099841893,8192.0,,
1,hpso02a,16250.0,128.0,18000000.0,5.0,0.00236427693130769,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.013733657385161583,0.13544736570132088,0.14918102308648246,0.0033279436099841893,8192.0,,
2,hpso02b,16250.0,128.0,18000000.0,5.0,0.00236427693130769,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.013733657385161583,0.13544736570132088,0.14918102308648246,0.0033279436099841893,8192.0,,
3,hpso04a,16250.0,128.0,45900000.0,0.6666666666666666,0.001185193085403521,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.004596068100748645,0.0005008799999999996,0.005096948100748644,0.0012101370750355635,8192.0,0.00050088,
4,hpso05a,16250.0,128.0,15480000.0,0.6666666666666666,0.001185193085403521,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.004596068100748645,2.754999999998384e-07,0.0045963436007486445,0.0012101370750355635,8192.0,,2.755e-07
0,hpso01,8125.0,256.0,18000000.0,5.0,0.0037799488388578057,0.004303634711052885,0.011011940533243416,0.03959439723167457,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.019095524083154104,0.1463504728790692,0.16544599696222329,0.007720342929675387,8192.0,,
1,hpso02a,8125.0,256.0,18000000.0,5.0,0.0037799488388578057,0.004303634711052885,0.011011940533243416,0.024425547171490033,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.019095524083154104,0.13118162281888465,0.15027714690203875,0.007720342929675387,8192.0,,
2,hpso02b,8125.0,256.0,18000000.0,5.0,0.0037799488388578057,0.004303634711052885,0.011011940533243416,0.024425547171490033,0.013868982335134667,0.019952395056271523,0.06698491892951669,0.005949779326471715,0.019095524083154104,0.13118162281888465,0.15027714690203875,0.007720342929675387,8192.0,,
3,hpso04a,8125.0,256.0,45900000.0,0.6666666666666666,0.0018948463258774552,0.0013988331020791034,0.00337989523789174,0.0,0.0,0.0,0.0,0.0,0.006673574665848298,0.0005008800000000004,0.007174454665848299,0.0038601714648376934,8192.0,0.00050088,
4,hpso05a,8125.0,256.0,15480000.0,0.6666666666666666,0.0018948463258774552,0.0013988331020791034,0.00337989523789174,0.0,0.0,0.0,0.0,0.0,0.006673574665848298,2.754999999998384e-07,0.006673850165848298,0.0038601714648376934,8192.0,,2.755e-07
0,hpso01,4062.5,128.0,18000000.0,5.0,0.0003763846174592808,0.0003804459040743205,0.001442393458678854,0.003867518535779434,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.002199223980212455,0.03231003394307634,0.034509257923288794,0.001530128281992639,8192.0,,
1,hpso02a,4062.5,128.0,18000000.0,5.0,0.0003763846174592808,0.0003804459040743205,0.001442393458678854,0.002449360626711814,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.002199223980212455,0.03089187603400872,0.03309110001422118,0.001530128281992639,8192.0,,
2,hpso02b,4062.5,128.0,18000000.0,5.0,0.0003763846174592808,0.0003804459040743205,0.001442393458678854,0.002449360626711814,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.002199223980212455,0.03089187603400872,0.03309110001422118,0.001530128281992639,8192.0,,
3,hpso04a,4062.5,128.0,45900000.0,0.6666666666666666,0.00018867510158239396,0.0001105190047923666,0.00044333033962341573,0.0,0.0,0.0,0.0,0.0,0.0007425244459981764,0.00050088,0.0012434044459981764,0.0007650641409963195,8192.0,0.00050088,
4,hpso05a,4062.5,128.0,15480000.0,0.6666666666666666,0.00018867510158239396,0.0001105190047923666,0.00044333033962341573,0.0,0.0,0.0,0.0,0.0,0.0007425244459981764,2.754999999999468e-07,0.0007427999459981763,0.0007650641409963195,8192.0,,2.755e-07
0,hpso01,65000.0,128.0,18000000.0,5.0,0.019882786028657777,0.05076463825349772,0.024042588133682253,0.46822806236421277,0.17674907134768486,0.21662189971711399,0.44333301416727666,0.016132998867626668,0.09469001241583774,1.3210650464639149,1.4157550588797525,0.01442840576,16384.0,,
1,hpso02a,65000.0,128.0,18000000.0,5.0,0.019882786028657777,0.05076463825349772,0.024042588133682253,0.324936760765094,0.17674907134768486,0.21662189971711399,0.44333301416727666,0.016132998867626668,0.09469001241583774,1.1777737448647962,1.2724637572806339,0.01442840576,16384.0,,
2,hpso02b,65000.0,128.0,18000000.0,5.0,0.019882786028657777,0.05076463825349772,0.024042588133682253,0.324936760765094,0.17674907134768486,0.21662189971711399,0.44333301416727666,0.016132998867626668,0.09469001241583774,1.1777737448647962,1.2724637572806339,0.01442840576,16384.0,,
3,hpso04a,65000.0,128.0,45900000.0,0.6666666666666666,0.009941393014328889,0.019296404763134274,0.008825828144499772,0.0,0.0,0.0,0.0,0.0,0.03806362592196293,0.0005008800000000022,0.038564505921962935,0.00721420288,16384.0,0.00050088,
4,hpso05a,65000.0,128.0,15480000.0,0.6666666666666666,0.009941393014328889,0.019296404763134274,0.008825828144499772,0.0,0.0,0.0,0.0,0.0,0.03806362592196293,2.7550000000070574e-07,0.038063901421962934,0.00721420288,16384.0,,2.755e-07
0,hpso01,8125.0,64.0,18000000.0,5.0,0.0004843222302511882,0.0004893656103771291,0.0007779494706982545,0.004851255525467976,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.0017516373113265718,0.03208432804474183,0.0338359653560684,0.00099158619098343,16384.0,,
1,hpso02a,8125.0,64.0,18000000.0,5.0,0.0004843222302511882,0.0004893656103771291,0.0007779494706982545,0.0025852396929829753,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.0017516373113265718,0.029818312212256826,0.0315699495235834,0.00099158619098343,16384.0,,
2,hpso02b,8125.0,64.0,18000000.0,5.0,0.0004843222302511882,0.0004893656103771291,0.0007779494706982545,0.0025852396929829753,0.001056465127630028,0.0063572698166960056,0.01945185120478339,0.0003674863701644294,0.0017516373113265718,0.029818312212256826,0.0315699495235834,0.00099158619098343,16384.0,,
3,hpso04a,8125.0,64.0,45900000.0,0.6666666666666666,0.0002427868541121525,0.0001476696354115886,0.0002446238015091968,0.0,0.0,0.0,0.0,0.0,0.0006350802910329379,0.00050088,0.0011359602910329379,0.000495793095491715,16384.0,0.00050088,
4,hpso05a,8125.0,64.0,15480000.0,0.6666666666666666,0.0002427868541121525,0.0001476696354115886,0.0002446238015091968,0.0,0.0,0.0,0.0,0.0,0.0006350802910329379,2.754999999999468e-07,0.0006353557910329378,0.000495793095491715,16384.0,,2.755e-07
0,hpso01,32500.0,256.0,18000000.0,5.0,0.18718668395454408,0.07053904610180567,0.04876856989374911,0.6460318239491364,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.30649429995009886,1.7889238161525927,2.0954181161026915,0.21339390628695032,65536.0,,
1,hpso02a,32500.0,256.0,18000000.0,5.0,0.18718668395454408,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.30649429995009886,1.508460464211788,1.8149547641618868,0.21339390628695032,65536.0,,
2,hpso02b,32500.0,256.0,18000000.0,5.0,0.18718668395454408,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.30649429995009886,1.508460464211788,1.8149547641618868,0.21339390628695032,65536.0,,
3,hpso04a,32500.0,256.0,45900000.0,0.6666666666666666,0.09383573297293825,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.12936173630431438,0.0005008800000000091,0.1298626163043144,0.06811004779549762,65536.0,0.00050088,
4,hpso05a,32500.0,256.0,15480000.0,0.6666666666666666,0.09383573297293825,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.12936173630431438,2.7550000000764463e-07,0.1293620118043144,0.06811004779549762,65536.0,,2.755e-07
0,hpso01,32500.0,64.0,18000000.0,5.0,0.0059294086930021545,0.006844662074965613,0.0038800504672298,0.06562410789491363,0.01683413544681519,0.027257093553879817,0.07796951086833767,0.0021491916149000683,0.016654121235197567,0.18983403937884635,0.20648816061404393,0.00675853601948915,32768.0,,
1,hpso02a,32500.0,64.0,18000000.0,5.0,0.0059294086930021545,0.006844662074965613,0.0038800504672298,0.03502734430941847,0.01683413544681519,0.027257093553879817,0.07796951086833767,0.0021491916149000683,0.016654121235197567,0.1592372757933512,0.17589139702854878,0.00675853601948915,32768.0,,
2,hpso02b,32500.0,64.0,18000000.0,5.0,0.0059294086930021545,0.006844662074965613,0.0038800504672298,0.03502734430941847,0.01683413544681519,0.027257093553879817,0.07796951086833767,0.0021491916149000683,0.016654121235197567,0.1592372757933512,0.17589139702854878,0.00675853601948915,32768.0,,
3,hpso04a,32500.0,64.0,45900000.0,0.6666666666666666,0.002972381272134701,0.002009958763163163,0.001305909062052505,0.0,0.0,0.0,0.0,0.0,0.006288249097350368,0.0005008800000000004,0.006789129097350369,0.0021571572465429326,32768.0,0.00050088,
4,hpso05a,32500.0,64.0,15480000.0,0.6666666666666666,0.002972381272134701,0.002009958763163163,0.001305909062052505,0.0,0.0,0.0,0.0,0.0,0.006288249097350368,2.754999999998384e-07,0.006288524597350368,0.0021571572465429326,32768.0,,2.755e-07
0,hpso01,16250.0,128.0,18000000.0,5.0,0.018874289449662,0.005628271684924828,0.0057411087689290645,0.05167636118971853,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.03024366990351589,0.15979508827335515,0.19003875817687105,0.026623548879873515,65536.0,,
1,hpso02a,16250.0,128.0,18000000.0,5.0,0.018874289449662,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.03024366990351589,0.13544736570132088,0.16569103560483678,0.026623548879873515,65536.0,,
2,hpso02b,16250.0,128.0,18000000.0,5.0,0.018874289449662,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.03024366990351589,0.13544736570132088,0.16569103560483678,0.026623548879873515,65536.0,,
3,hpso04a,16250.0,128.0,45900000.0,0.6666666666666666,0.009461581649991044,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.012872456665336167,0.0005008800000000004,0.013373336665336168,0.009681096600284508,65536.0,0.00050088,
4,hpso05a,16250.0,128.0,15480000.0,0.6666666666666666,0.009461581649991044,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.012872456665336167,2.7550000000070574e-07,0.012872732165336168,0.009681096600284508,65536.0,,2.755e-07
0,hpso01,32500.0,32.0,18000000.0,5.0,0.003016874205730295,0.002280193460518215,0.0015107860259622014,0.025884549642334248,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0068078536922107115,0.08579889500824868,0.09260674870045939,0.0034392523084258784,65536.0,,
1,hpso02a,32500.0,32.0,18000000.0,5.0,0.003016874205730295,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0068078536922107115,0.07318197774412398,0.07998983143633469,0.0034392523084258784,65536.0,,
2,hpso02b,32500.0,32.0,18000000.0,5.0,0.003016874205730295,0.002280193460518215,0.0015107860259622014,0.013267632378209566,0.005268764014374927,0.014096412178456055,0.040020399807512784,0.0005287693655706518,0.0068078536922107115,0.07318197774412398,0.07998983143633469,0.0034392523084258784,65536.0,,
3,hpso04a,32500.0,32.0,45900000.0,0.6666666666666666,0.0015123437009582148,0.0006622089932592568,0.0005820962664412318,0.0,0.0,0.0,0.0,0.0,0.002756648960658703,0.00050088,0.003257528960658703,0.001097724125227221,65536.0,0.00050088,
4,hpso05a,32500.0,32.0,15480000.0,0.6666666666666666,0.0015123437009582148,0.0006622089932592568,0.0005820962664412318,0.0,0.0,0.0,0.0,0.0,0.002756648960658703,2.754999999998384e-07,0.002756924460658703,0.001097724125227221,65536.0,,2.755e-07
0,hpso01,16250.0,128.0,18000000.0,5.0,0.0047228501482154475,0.005628271684924828,0.0057411087689290645,0.05167636118971853,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.016092230602069338,0.15979508827335515,0.17588731887542447,0.006655887219968379,16384.0,,
1,hpso02a,16250.0,128.0,18000000.0,5.0,0.0047228501482154475,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.016092230602069338,0.13544736570132093,0.15153959630339026,0.006655887219968379,16384.0,,
2,hpso02b,16250.0,128.0,18000000.0,5.0,0.0047228501482154475,0.005628271684924828,0.0057411087689290645,0.02732863861768428,0.013773913749191015,0.0207049048683109,0.06993879881805153,0.00370110964808318,0.016092230602069338,0.13544736570132093,0.15153959630339026,0.006655887219968379,16384.0,,
3,hpso04a,16250.0,128.0,45900000.0,0.6666666666666666,0.002367534308916024,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.005778409324261147,0.0005008800000000004,0.006279289324261148,0.002420274150071127,16384.0,0.00050088,
4,hpso05a,16250.0,128.0,15480000.0,0.6666666666666666,0.002367534308916024,0.0016250959545800075,0.0017857790607651164,0.0,0.0,0.0,0.0,0.0,0.005778409324261147,2.754999999998384e-07,0.005778684824261147,0.002420274150071127,16384.0,,2.755e-07
0,hpso01,16250.0,64.0,18000000.0,5.0,0.001196163735390143,0.0017567780815210112,0.0016193060893960412,0.017767295928481718,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.004572247906307195,0.0647008699547563,0.0692731178610635,0.0016857458359417605,16384.0,,
1,hpso02a,16250.0,64.0,18000000.0,5.0,0.001196163735390143,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.004572247906307195,0.056539525490554035,0.06111177339686123,0.0016857458359417605,16384.0,,
2,hpso02b,16250.0,64.0,18000000.0,5.0,0.001196163735390143,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.004572247906307195,0.056539525490554035,0.06111177339686123,0.0016857458359417605,16384.0,,
3,hpso04a,16250.0,64.0,45900000.0,0.6666666666666666,0.0005996291632699757,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0016295690158185372,0.0005008799999999998,0.002130449015818537,0.0006129862083719726,16384.0,0.00050088,
4,hpso05a,16250.0,64.0,15480000.0,0.6666666666666666,0.0005996291632699757,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0016295690158185372,2.755000000000552e-07,0.0016298445158185373,0.0006129862083719726,16384.0,,2.755e-07
0,hpso01,4062.5,128.0,18000000.0,5.0,0.0014947247394558516,0.0003804459040743205,0.001442393458678854,0.003867518535779434,0.001222731927034296,0.006442945140256506,0.020199093353104013,0.0005777449869020913,0.0033175641022090262,0.03231003394307634,0.03562759804528537,0.006120513127970556,32768.0,,
