Pipeline,hpso,Baseline,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepA_data,hpso37b,32500.0,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,1.9886281152108667e-05,0.0,0.027305300353370265,0.0011246135089122528,0.0,1.2222222222222223e-11,2.9523624947147336,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947147336
DPrepB,hpso37b,32500.0,-1.0,0.00391529331253286,0.0004772707476506079,0.0016704476167771277,0.0017951062402777778,0.0,0.00503918947347891,1.4562826855130808e-05,0.0,0.00046617705607753955,0.006289537972636677,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.01370352659386501,0.00503918947347891,0.006289537972636677
DPrepB_data,hpso37b,32500.0,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.006960198403238032,0.0,0.010922120141348106,0.0022492270178245057,0.0,4.2777777777777786e-09,32.44381331795524,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.44381331795524
Ingest,hpso37c,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035619870333979437,0.00010250322398267464,5.127502349973812e-05,0.20808916236872402,-1.0,-1.0,-1.0
Ingest_data,hpso37c,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15375483597401196,0.1519136800365463,0.15375483597401196,0.15375483597401196,-1.0,-1.0,-1.0
RCAL,hpso37c,32500.0,-1.0,0.005389135162219471,0.00045547249095791116,9.109449819158223e-05,-1.0,0.0018335184055325142,0.0027053850323150866,1.2424540412722752e-05,0.0018335184055325142,-1.0,0.003883052240128157,8.185350024698726e-06,-1.0,0.00013096560039517962,0.0817843074966382,0.0001640050536139745,0.0011418563284454721,-1.0,-1.0,-1.0,0.001077827032443894,0.0027053850323150866,0.003883052240128157
RCAL_data,hpso37c,32500.0,-1.0,0.07288265190296261,0.07287559855326578,0.014575119710653154,-1.0,0.7857936023710775,0.009318405309542064,0.0024780276984320807,0.009318405309542064,-1.0,7.832443908270727,0.049112100148192346,-1.0,0.049112100148192346,0.049112100148192346,5.0432e-08,0.049112100148192346,-1.0,-1.0,-1.0,0.014575119710653154,6.771096309740892,7.832443908270727
FastImg,hpso37c,32500.0,-1.0,0.0013028651572640094,-1.0,-1.0,-1.0,0.0,6.991550935240296e-05,1.6794478670539806e-06,0.0,-1.0,6.564824294996514e-05,2.5420140730431827e-06,-1.0,1.016805629217273e-05,0.05079730493704754,-1.0,0.000354610963189524,-1.0,-1.0,-1.0,0.0013028651572640094,6.991550935240296e-05,6.564824294996514e-05
FastImg_data,hpso37c,32500.0,-1.0,0.14996938389991055,-1.0,-1.0,-1.0,0.0,0.0012595859002904853,0.00033061700813804336,0.0,-1.0,0.0019417108097635914,0.015252084438259097,-1.0,0.015252084438259097,0.015252084438259097,-1.0,0.015252084438259097,-1.0,-1.0,-1.0,0.14994979126186378,111.37116452404379,0.0019417108097635914
ICAL,hpso37c,32500.0,-1.0,0.048502219124377965,0.0040992524186212,0.00081985048372424,4.19635225e-05,0.016501665649792628,0.024348464775183605,0.00011182086371450477,0.016501665649792628,0.000168281095460273,0.03494746907816376,7.366815022228853e-05,1.875e-12,0.0011786904035566165,0.7360587674697439,0.0019653881003916943,0.010276706956009247,-1.0,-1.0,-1.0,0.009700443824875591,0.024348464775183605,0.03494746907816376
ICAL_data,hpso37c,32500.0,-1.0,0.6559438671266634,0.655880386979392,0.13117607739587842,0.00017080218410921662,7.072142421339699,0.08386564778587857,0.02230224928588873,0.08386564778587857,1.6e-09,70.49198568262213,0.44200890133373116,1.44e-08,0.44200890133373116,0.44200890133373116,1.5297706666666669e-07,0.44200890133373116,-1.0,-1.0,-1.0,0.13117607739587842,60.939866787668024,70.49198568262213
DPrepA,hpso37c,32500.0,-1.0,0.004232846590218867,0.00023863537382530395,0.00023863537382530395,2.564437486111111e-06,0.0,0.0080455041740827,7.281413427565404e-06,0.0,1.3319344459358272e-06,0.0016930422600489462,1.667421611152869e-05,-1.0,0.00026678745778445904,0.3332024198393042,-1.0,0.0023260531475582527,-1.0,-1.0,-1.0,0.004232846590218867,0.0080455041740827,0.0016930422600489462
DPrepA_data,hpso37c,32500.0,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,1.9886281152108667e-05,0.0,0.027305300353370265,0.0011246135089122528,0.0,1.2222222222222223e-11,2.9523624947147336,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947147336
DPrepB,hpso37c,32500.0,-1.0,0.00391529331253286,0.0004772707476506079,0.0016704476167771277,0.0017951062402777778,0.0,0.00503918947347891,1.4562826855130808e-05,0.0,0.00046617705607753955,0.006289537972636677,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.01370352659386501,0.00503918947347891,0.006289537972636677
DPrepB_data,hpso37c,32500.0,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.006960198403238032,0.0,0.010922120141348106,0.0022492270178245057,0.0,4.2777777777777786e-09,32.44381331795524,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.44381331795524
Ingest,hpso38a,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003492639530338764,0.00010050761238384931,5.0276761907074315e-05,0.2040380708231086,-1.0,-1.0,-1.0
Ingest_data,hpso38a,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15076141857577396,0.14895610767811576,0.15076141857577396,0.15076141857577396,-1.0,-1.0,-1.0
RCAL,hpso38a,32500.0,-1.0,0.0036771872209564074,0.0002923784664178935,5.84756932835787e-05,-1.0,0.0,0.0020859107584471847,7.427731511755861e-06,0.0,-1.0,0.0008747139432795214,6.7033824505531275e-06,-1.0,0.00010725411920885004,0.06697715918676109,0.00013436570213106258,0.0009351218518521614,-1.0,-1.0,-1.0,0.0007354374441912813,0.0020859107584471847,0.0008747139432795214
RCAL_data,hpso38a,32500.0,-1.0,0.04678196741500375,0.04678055462686296,0.009356110925372594,-1.0,0.0,0.005570798633816897,0.0005350416896977071,0.0,-1.0,1.473361549441594,0.04022029470331876,-1.0,0.04022029470331876,0.04022029470331876,5.0432e-08,0.04022029470331876,-1.0,-1.0,-1.0,0.009356110925372594,12.099333082829233,1.473361549441594
FastImg,hpso38a,32500.0,-1.0,0.0011994145883441518,-1.0,-1.0,-1.0,0.0,5.63568801803476e-05,1.3894920724847443e-06,0.0,-1.0,5.494019488584287e-05,2.0817798959483327e-06,-1.0,8.327119583793331e-06,0.041600402337546846,-1.0,0.0002904082954847924,-1.0,-1.0,-1.0,0.0011994145883441518,5.63568801803476e-05,5.494019488584287e-05
FastImg_data,hpso38a,32500.0,-1.0,0.13862788792147113,-1.0,-1.0,-1.0,0.0,0.0010421190543635583,0.0003295487179601947,0.0,-1.0,1.9651340839050975e-05,0.012490679375689994,-1.0,0.012490679375689994,0.012490679375689994,-1.0,0.012490679375689994,-1.0,-1.0,-1.0,0.13860905074626062,85.98375863294908,1.9651340839050975e-05
ICAL,hpso38a,32500.0,-1.0,0.008797015347656255,0.001169513865671574,0.0002339027731343148,4.19635225e-05,0.0,0.009353249842762128,4.043461101763693e-05,0.0,1.0612704986007454e-05,0.004071336816503671,4.022055152856634e-05,1.875e-12,0.0006435288244570614,0.4018655212020361,0.0010734521352257689,0.005610766938235004,-1.0,-1.0,-1.0,0.0017594030695312506,0.009353249842762128,0.004071336816503671
ICAL_data,hpso38a,32500.0,-1.0,0.18713069523629658,0.18712221850745184,0.037424443701490374,4.872974440298224e-05,0.0,0.0303259582632277,0.0038609440077877655,0.0,1e-10,3.5859422690610057,0.24132330917139802,1.44e-08,0.24132330917139802,0.24132330917139802,1.5297706666666669e-07,0.24132330917139802,-1.0,-1.0,-1.0,0.037424443701490374,32.265798298810026,3.5859422690610057
DPrepA,hpso38a,32500.0,-1.0,0.0010209370430243646,0.000220587320342718,0.000220587320342718,2.564437486111111e-06,0.0,0.005464034783310165,5.963111276275659e-06,0.0,1.3281744347936219e-06,0.001035782089190408,1.3655334782537242e-05,-1.0,0.00021848535652059588,0.27287583193259235,-1.0,0.0019049192021639452,-1.0,-1.0,-1.0,0.0010209370430243646,0.005464034783310165,0.001035782089190408
DPrepA_data,hpso38a,32500.0,-1.0,0.03529684915660315,0.035293971254834876,0.035293971254834876,1.83822766952265e-05,0.0,0.02236166728603372,0.001102718668190362,0.0,1.2222222222222223e-11,0.21579520361004778,0.08193200869522345,-1.0,0.08193200869522346,0.08193200869522345,-1.0,0.08193200869522346,-1.0,-1.0,-1.0,0.035293971254834876,16.90614081637233,0.21579520361004778
DPrepB,hpso38a,32500.0,-1.0,0.0006433260301118502,0.000441174640685436,0.0022058732034271797,0.0025644374861111107,0.0,0.002980292539529551,1.1926222552551318e-05,0.0,0.0006640872173968109,0.002673921169456201,2.7310669565074484e-05,-1.0,0.00043697071304119175,0.27287583193259235,-1.0,0.0038098384043278905,-1.0,-1.0,-1.0,0.0032166301505592507,0.002980292539529551,0.002673921169456201
DPrepB_data,hpso38a,32500.0,-1.0,0.0705936983132063,0.07058794250966975,0.3529397125483488,0.009191138347613249,0.0,0.008944666914413488,0.002205437336380724,0.0,6.111111111111111e-09,1.9639496009033741,0.1638640173904469,-1.0,0.16386401739044693,0.1638640173904469,-1.0,0.16386401739044693,-1.0,-1.0,-1.0,0.3529397125483488,6.762456326548931,1.9639496009033741
Ingest,hpso38b,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003492639530338764,0.00010050761238384931,5.0276761907074315e-05,0.2040380708231086,-1.0,-1.0,-1.0
Ingest_data,hpso38b,32500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15076141857577396,0.14895610767811576,0.15076141857577396,0.15076141857577396,-1.0,-1.0,-1.0
RCAL,hpso38b,32500.0,-1.0,0.0036771872209564074,0.0002923784664178935,5.84756932835787e-05,-1.0,0.0,0.0020859107584471847,7.427731511755861e-06,0.0,-1.0,0.0008747139432795214,6.7033824505531275e-06,-1.0,0.00010725411920885004,0.06697715918676109,0.00013436570213106258,0.0009351218518521614,-1.0,-1.0,-1.0,0.0007354374441912813,0.0020859107584471847,0.0008747139432795214
RCAL_data,hpso38b,32500.0,-1.0,0.04678196741500375,0.04678055462686296,0.009356110925372594,-1.0,0.0,0.005570798633816897,0.0005350416896977071,0.0,-1.0,1.473361549441594,0.04022029470331876,-1.0,0.04022029470331876,0.04022029470331876,5.0432e-08,0.04022029470331876,-1.0,-1.0,-1.0,0.009356110925372594,12.099333082829233,1.473361549441594
FastImg,hpso38b,32500.0,-1.0,0.0011994145883441518,-1.0,-1.0,-1.0,0.0,5.63568801803476e-05,1.3894920724847443e-06,0.0,-1.0,5.494019488584287e-05,2.0817798959483327e-06,-1.0,8.327119583793331e-06,0.041600402337546846,-1.0,0.0002904082954847924,-1.0,-1.0,-1.0,0.0011994145883441518,5.63568801803476e-05,5.494019488584287e-05
FastImg_data,hpso38b,32500.0,-1.0,0.13862788792147113,-1.0,-1.0,-1.0,0.0,0.0010421190543635583,0.0003295487179601947,0.0,-1.0,1.9651340839050975e-05,0.012490679375689994,-1.0,0.012490679375689994,0.012490679375689994,-1.0,0.012490679375689994,-1.0,-1.0,-1.0,0.13860905074626062,85.98375863294908,1.9651340839050975e-05
ICAL,hpso38b,32500.0,-1.0,0.03309468400033902,0.0026314061977610417,0.0005262812395522083,4.19635225e-05,0.0,0.018773197183623223,6.684958360580275e-05,0.0,1.0764985437266775e-05,0.007872425724878299,6.033044205497814e-05,1.875e-12,0.0009652870728796502,0.6027944326808499,0.001609715882596751,0.008416096666669452,-1.0,-1.0,-1.0,0.006618936800067805,0.018773197183623223,0.007872425724878299
ICAL_data,hpso38b,32500.0,-1.0,0.4210377067350337,0.42102499164176665,0.08420499832835333,0.00010964192490671005,0.0,0.05013718770435207,0.004815375207279364,0.0,1e-10,13.260254966444549,0.36198265232986887,1.44e-08,0.36198265232986887,0.36198265232986887,1.5297706666666669e-07,0.36198265232986887,-1.0,-1.0,-1.0,0.08420499832835333,108.89399774546311,13.260254966444549
DPrepA,hpso38b,32500.0,-1.0,0.0010209370430243646,0.000220587320342718,0.000220587320342718,2.564437486111111e-06,0.0,0.005464034783310165,5.963111276275659e-06,0.0,1.3281744347936219e-06,0.001035782089190408,1.3655334782537242e-05,-1.0,0.00021848535652059588,0.27287583193259235,-1.0,0.0019049192021639452,-1.0,-1.0,-1.0,0.0010209370430243646,0.005464034783310165,0.001035782089190408
DPrepA_data,hpso38b,32500.0,-1.0,0.03529684915660315,0.035293971254834876,0.035293971254834876,1.83822766952265e-05,0.0,0.02236166728603372,0.001102718668190362,0.0,1.2222222222222223e-11,0.21579520361004778,0.08193200869522345,-1.0,0.08193200869522346,0.08193200869522345,-1.0,0.08193200869522346,-1.0,-1.0,-1.0,0.035293971254834876,16.90614081637233,0.21579520361004778
DPrepB,hpso38b,32500.0,-1.0,0.0006433260301118502,0.000441174640685436,0.0022058732034271797,0.0025644374861111107,0.0,0.002980292539529551,1.1926222552551318e-05,0.0,0.0006640872173968109,0.002673921169456201,2.7310669565074484e-05,-1.0,0.00043697071304119175,0.27287583193259235,-1.0,0.0038098384043278905,-1.0,-1.0,-1.0,0.0032166301505592507,0.002980292539529551,0.002673921169456201
DPrepB_data,hpso38b,32500.0,-1.0,0.0705936983132063,0.07058794250966975,0.3529397125483488,0.009191138347613249,0.0,0.008944666914413488,0.002205437336380724,0.0,6.111111111111111e-09,1.9639496009033741,0.1638640173904469,-1.0,0.16386401739044693,0.1638640173904469,-1.0,0.16386401739044693,-1.0,-1.0,-1.0,0.3529397125483488,6.762456326548931,1.9639496009033741
Ingest,hpso04b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00025598883274072454,7.366585114840992e-06,3.686110484437969e-06,0.014958716106017634,-1.0,-1.0,-1.0
Ingest_data,hpso04b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01104987767226149,0.010828266874240954,0.01104987767226149,0.01104987767226149,-1.0,-1.0,-1.0
RCAL,hpso04b,4062.5,-1.0,0.00014096394319617863,4.248944059613185e-06,8.49788811922637e-07,-1.0,0.0,7.756322579050507e-05,4.0182682855289046e-07,0.0,-1.0,0.0001859997177124362,5.02283535691113e-08,-1.0,8.036536571057808e-07,0.0008474614389971958,1.302620191382226e-06,7.006855322891027e-06,-1.0,-1.0,-1.0,2.8192788639235727e-05,7.756322579050507e-05,0.0001859997177124362
RCAL_data,hpso04b,4062.5,-1.0,0.0006800013613837936,0.0006798310495381095,0.00013596620990762192,-1.0,0.0,0.00030137012141466784,0.00013218099211719913,0.0,-1.0,0.08106378062801682,0.00030137012141466784,-1.0,0.00030137012141466784,0.00030137012141466784,5.0432e-08,0.00030137012141466784,-1.0,-1.0,-1.0,0.00013596620990762192,0.00620156013538373,0.08106378062801682
FastImg,hpso04b,4062.5,-1.0,1.358773147288923e-05,-1.0,-1.0,-1.0,0.0,1.0917648174522416e-05,2.6949761923972125e-07,0.0,-1.0,2.3639726359396074e-05,3.3687202404965156e-08,-1.0,1.3474880961986062e-07,0.0011367525709008294,-1.0,4.6993647354926385e-06,-1.0,-1.0,-1.0,1.358773147288923e-05,1.0917648174522416e-05,2.3639726359396074e-05
FastImg_data,hpso04b,4062.5,-1.0,0.002016585045462777,-1.0,-1.0,-1.0,0.0,0.00020212321442979092,0.00018481426442647133,0.0,-1.0,2.6066432334420065e-06,0.00020212321442979092,-1.0,0.00020212321442979092,0.00020212321442979092,-1.0,0.00020212321442979092,-1.0,-1.0,-1.0,0.0020143142208536575,0.044109003471660746,2.6066432334420065e-06
PSS,hpso04b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PSS_data,hpso04b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso04c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00025925628914274287,7.460612637201235e-06,3.7331602138030106e-06,0.015149591976408925,-1.0,-1.0,-1.0
Ingest_data,hpso04c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011190918955801852,0.010966479504620952,0.011190918955801852,0.011190918955801852,-1.0,-1.0,-1.0
RCAL,hpso04c,4062.5,-1.0,8.361829866181248e-05,4.470068053620841e-06,8.94013610724168e-07,-1.0,0.0,4.52869284730844e-05,2.3362450999671618e-07,0.0,-1.0,0.00010745977682326868,2.9203063749589526e-08,-1.0,4.672490199934324e-07,0.0004927191251511264,8.821143949917906e-07,4.0738273930677385e-06,-1.0,-1.0,-1.0,1.67236597323625e-05,4.52869284730844e-05,0.00010745977682326868
RCAL_data,hpso04c,4062.5,-1.0,0.0007153855759131037,0.0007152108885793345,0.0001430421777158669,-1.0,0.0,0.00017521838249753713,0.0001338681580153925,0.0,-1.0,0.04788158049529158,0.00017521838249753713,-1.0,0.00017521838249753713,0.00017521838249753713,5.0432e-08,0.00017521838249753713,-1.0,-1.0,-1.0,0.0001430421777158669,0.0037454374612116543,0.04788158049529158
FastImg,hpso04c,4062.5,-1.0,1.4343267669724574e-05,-1.0,-1.0,-1.0,0.0,6.266601415309643e-06,1.5471253736556645e-07,0.0,-1.0,1.3475478429709372e-05,1.9339067170695807e-08,-1.0,7.735626868278323e-08,0.0006525841493407036,-1.0,2.6977998703120656e-06,-1.0,-1.0,-1.0,1.4343267669724574e-05,6.266601415309643e-06,1.3475478429709372e-05
FastImg_data,hpso04c,4062.5,-1.0,0.002121472538018655,-1.0,-1.0,-1.0,0.0,0.00011603440302417487,0.00018481426442647133,0.0,-1.0,4.2034210604457763e-07,0.00011603440302417486,-1.0,0.00011603440302417486,0.00011603440302417486,-1.0,0.00011603440302417486,-1.0,-1.0,-1.0,0.002119143373568399,0.02663904761302799,4.2034210604457763e-07
PSS,hpso04c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PSS_data,hpso04c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso05b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002580179784912108,7.424977798308222e-06,3.715329163023436e-06,0.01507725325345611,-1.0,-1.0,-1.0
Ingest_data,hpso05b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011137466697462333,0.010914099257934235,0.011137466697462333,0.011137466697462333,-1.0,-1.0,-1.0
RCAL,hpso05b,4062.5,-1.0,0.00013246371554854555,4.385274730026515e-06,8.770549460053029e-07,-1.0,0.0,0.00011946618836412695,6.632925069511051e-07,0.0,-1.0,0.0002751477282381849,8.291156336888814e-08,-1.0,1.3265850139022102e-06,0.0013988981881603076,1.9562843873777627e-06,1.1566163089959896e-05,-1.0,-1.0,-1.0,2.6492743109709116e-05,0.00011946618836412695,0.0002751477282381849
RCAL_data,hpso05b,4062.5,-1.0,0.000701816979371625,0.0007016439568042424,0.0001403287913608485,-1.0,0.0,0.0004974693802133289,0.00013322875070720497,0.0,-1.0,0.056746767560072416,0.0004974693802133288,-1.0,0.0004974693802133289,0.0004974693802133288,5.0432e-08,0.0004974693802133289,-1.0,-1.0,-1.0,0.0001403287913608485,0.010482195649150127,0.056746767560072416
FastImg,hpso05b,4062.5,-1.0,1.4053265117314696e-05,-1.0,-1.0,-1.0,0.0,1.787751413723157e-05,4.413587702615474e-07,0.0,-1.0,3.8543145034205484e-05,5.516984628269342e-08,-1.0,2.206793851307737e-07,0.0018616703115961878,-1.0,7.696193556435733e-06,-1.0,-1.0,-1.0,1.4053265117314696e-05,1.787751413723157e-05,3.8543145034205484e-05
FastImg_data,hpso05b,4062.5,-1.0,0.002081252024762855,-1.0,-1.0,-1.0,0.0,0.00033101907769616054,0.00018481426442647133,0.0,-1.0,1.5265481338084044e-06,0.00033101907769616054,-1.0,0.00033101907769616054,0.00033101907769616054,-1.0,0.00033101907769616054,-1.0,-1.0,-1.0,0.0020789450571977544,0.07455421558808958,1.5265481338084044e-06
PST,hpso05b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PST_data,hpso05b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso13,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00015582845888655432,4.484272198174225e-06,2.2449465463208217e-06,0.009107620885184096,-1.0,-1.0,-1.0
Ingest_data,hpso13,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006726408297261338,0.006591506830043287,0.006726408297261338,0.006726408297261338,-1.0,-1.0,-1.0
RCAL,hpso13,4062.5,-1.0,9.846141115667742e-05,4.204010506026503e-06,8.408021012053007e-07,-1.0,0.0,4.0002746530427375e-05,1.9424946882794547e-07,0.0,-1.0,9.906781303110233e-05,2.4281183603493187e-08,-1.0,3.88498937655891e-07,0.0004096763149693566,7.836767920698638e-07,3.3872251126872995e-06,-1.0,-1.0,-1.0,1.9692282231335484e-05,4.0002746530427375e-05,9.906781303110233e-05
RCAL_data,hpso13,4062.5,-1.0,0.0006728110898730613,0.0006726416809642407,0.0001345283361928481,-1.0,0.0,0.00014568710162095913,0.00013183013660086573,0.0,-1.0,0.06856414316713265,0.0001456871016209591,-1.0,0.00014568710162095913,0.0001456871016209591,5.0432e-08,0.00014568710162095913,-1.0,-1.0,-1.0,0.0001345283361928481,0.0029741271654390817,0.06856414316713265
FastImg,hpso13,4062.5,-1.0,1.3434454840404588e-05,-1.0,-1.0,-1.0,0.0,5.291579628575922e-06,1.306261956709709e-07,0.0,-1.0,1.1473809793960448e-05,1.632827445887136e-08,-1.0,6.531309783548544e-08,0.0005509869221660459,-1.0,2.2777942870125553e-06,-1.0,-1.0,-1.0,1.3434454840404588e-05,5.291579628575922e-06,1.1473809793960448e-05
FastImg_data,hpso13,4062.5,-1.0,0.001995271173493135,-1.0,-1.0,-1.0,0.0,9.796964675322819e-05,0.00018481426442647133,0.0,-1.0,9.74604770488462e-07,9.796964675322819e-05,-1.0,9.796964675322819e-05,9.796964675322819e-05,-1.0,9.796964675322819e-05,-1.0,-1.0,-1.0,0.0019930123880421936,0.021153779731303366,9.74604770488462e-07
ICAL,hpso13,4062.5,-1.0,0.0008861527006613519,3.783609455423853e-05,7.567218910847706e-06,2.098176125e-05,0.0,0.00036002471874106115,1.7482452194515093e-06,0.0,5.2474109424247e-06,0.0008916103171619444,2.185306524314387e-07,1.875e-12,3.496490438903019e-06,0.0036870868347242095,6.403720096838365e-06,3.0485026014185693e-05,-1.0,-1.0,-1.0,0.0001772305401322704,0.00036002471874106115,0.0008916103171619444
ICAL_data,hpso13,4062.5,-1.0,0.006055299808857551,0.006053775128678165,0.0012107550257356332,7.882519698799693e-07,0.0,0.0013111839145886319,0.0011864712294077915,0.0,5e-11,0.6170772880810544,0.0013111839145886319,1.44e-08,0.0013111839145886323,0.0013111839145886319,9.750186666666666e-08,0.0013111839145886323,-1.0,-1.0,-1.0,0.0012107550257356332,0.026767144488951733,0.6170772880810544
DPrepA,hpso13,4062.5,-1.0,2.5691550636398184e-05,3.1717500388402966e-06,3.1717500388402966e-06,1.2822187430555555e-06,0.0,0.000169351568326182,1.9788175840012396e-07,0.0,6.414397621568236e-07,0.00012235582605176208,4.9470439600031e-08,-1.0,7.91527033600496e-07,0.001669347567746999,-1.0,6.901126324204325e-06,-1.0,-1.0,-1.0,2.5691550636398184e-05,0.000169351568326182,0.00012235582605176208
DPrepA_data,hpso13,4062.5,-1.0,0.0005078250984361192,0.0005074800062144475,0.0005074800062144475,1.3215625161834572e-07,0.0,0.0007420565940004648,0.0003625328756523808,0.0,6.111111111111111e-12,0.03403207098666352,0.000296822637600186,-1.0,0.00029682263760018605,0.000296822637600186,-1.0,0.00029682263760018605,-1.0,-1.0,-1.0,0.0005074800062144475,0.004157801823796972,0.03403207098666352
DPrepB,hpso13,4062.5,-1.0,1.8033693305962186e-05,2.5374000310722374e-06,2.5374000310722374e-06,0.00020515499888888887,0.0,3.426430863360514e-05,1.9788175840012396e-07,0.0,0.00010263036194509178,0.0001241008582802863,4.9470439600031e-08,-1.0,7.91527033600496e-07,0.001669347567746999,-1.0,6.901126324204325e-06,-1.0,-1.0,-1.0,1.8033693305962186e-05,3.426430863360514e-05,0.0001241008582802863
DPrepB_data,hpso13,4062.5,-1.0,0.00040626007874889535,0.000405984004971558,0.000405984004971558,2.1145000258935314e-05,0.0,0.00014841131880009297,0.0003625328756523808,0.0,9.777777777777778e-10,0.04570499041233089,0.000296822637600186,-1.0,0.00029682263760018605,0.000296822637600186,-1.0,0.00029682263760018605,-1.0,-1.0,-1.0,0.000405984004971558,0.0008315603647593946,0.04570499041233089
