Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
ICAL_data,hpso38a,-1.0,0.0029248442552845247,0.002923784664178935,0.0005847569328357871,7.614022562965975e-07,0.0,0.00223325980422578,0.0012113861829924333,0.0,1e-10,0.025891904626616717,0.0022332598042257797,1.44e-08,0.0022332598042257797,0.0022332598042257797,1.5297706666666669e-07,0.0022332598042257797,-1.0,-1.0,-1.0,0.0005847569328357871,0.021568471559786362,0.025891904626616717
DPrepA,hpso38a,-1.0,1.0240475812950977e-05,3.4466768803549686e-06,3.4466768803549686e-06,2.564437486111111e-06,0.0,0.0004130514747320285,5.055322803048336e-07,0.0,1.2829368007389627e-06,0.0002918132274820267,1.263830700762084e-07,-1.0,2.0221291212193343e-06,0.0042647138845312545,-1.0,1.7630438275631074e-05,-1.0,-1.0,-1.0,1.0240475812950977e-05,0.0004130514747320285,0.0002918132274820267
DPrepA_data,hpso38a,-1.0,0.0005518280385778286,0.0005514683008567949,0.0005514683008567949,2.8722307336291405e-07,0.0,0.0018957460511431256,0.0003701457781365768,0.0,1.2222222222222223e-11,0.004746981058609092,0.0007582984204572503,-1.0,0.0007582984204572503,0.0007582984204572503,-1.0,0.0007582984204572503,-1.0,-1.0,-1.0,0.0005514683008567949,0.011305014260170481,0.004746981058609092
DPrepB,hpso38a,-1.0,1.1456733817783331e-05,6.893353760709937e-06,3.4466768803549683e-05,0.0025644374861111107,0.0,0.00020404918830888222,1.233819260455256e-06,0.0,0.0006414684003694815,0.0007042852568964661,3.08454815113814e-07,-1.0,4.935277041821025e-06,0.005204302807224024,-1.0,4.302944670837706e-05,-1.0,-1.0,-1.0,5.728366908891665e-05,0.00020404918830888222,0.0007042852568964661
DPrepB_data,hpso38a,-1.0,0.0011036560771556572,0.0011029366017135899,0.00551468300856795,0.000143611536681457,0.0,0.0009253644453414421,0.0007402915562731536,0.0,6.111111111111111e-09,0.035355443930817194,0.0018507288906828845,-1.0,0.0018507288906828845,0.0018507288906828845,-1.0,0.0018507288906828845,-1.0,-1.0,-1.0,0.00551468300856795,0.005518280385778286,0.035355443930817194
Ingest,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002606706405743366,7.501313397822636e-06,3.753526163305026e-06,0.01523221452047037,-1.0,-1.0,-1.0
Ingest_data,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011251970096733956,0.011026306234526682,0.011251970096733956,0.011251970096733956,-1.0,-1.0,-1.0
RCAL,hpso38b,-1.0,3.7923423266532815e-05,4.568413537779586e-06,9.136827075559172e-07,-1.0,0.0,8.392115065224064e-05,4.962546101090011e-07,0.0,-1.0,0.00018551837134963834,6.203182626362515e-08,-1.0,9.925092202180024e-07,0.0010466116647973162,1.5386896452725026e-06,8.653439763775705e-06,-1.0,-1.0,-1.0,7.584684653306561e-06,8.392115065224064e-05,0.00018551837134963834
RCAL_data,hpso38b,-1.0,0.000731122764562332,0.0007309461660447337,0.00014618923320894678,-1.0,0.0,0.0003721909575817508,0.00013459846477693703,0.0,-1.0,0.009913158617395416,0.0003721909575817508,-1.0,0.0003721909575817508,0.0003721909575817508,5.0432e-08,0.0003721909575817508,-1.0,-1.0,-1.0,0.00014618923320894678,0.008086787090870224,0.009913158617395416
FastImg,hpso38b,-1.0,1.468004991822244e-05,-1.0,-1.0,-1.0,0.0,1.3237531556913243e-05,3.268500670842195e-07,0.0,-1.0,2.8380083531227124e-05,4.085625838552744e-08,-1.0,1.6342503354210975e-07,0.0013786676672887385,-1.0,5.699448044781078e-06,-1.0,-1.0,-1.0,1.468004991822244e-05,1.3237531556913243e-05,2.8380083531227124e-05
FastImg_data,hpso38b,-1.0,0.0021681210648116325,-1.0,-1.0,-1.0,0.0,0.00024513755031316465,0.00018481426442647133,0.0,-1.0,1.5007122603863016e-08,0.00024513755031316465,-1.0,0.00024513755031316465,0.00024513755031316465,-1.0,0.00024513755031316465,-1.0,-1.0,-1.0,0.002165766417910322,0.057515894485703746,1.5007122603863016e-08
ICAL,hpso38b,-1.0,0.00034131085464969866,4.1115721840016276e-05,8.223144368003255e-06,4.19635225e-05,0.0,0.0007552903495432942,4.466291490981009e-06,0.0,1.0495163512691668e-05,0.0016696653213230813,5.582864363726264e-07,1.875e-12,8.932582981962022e-06,0.009419504983175845,1.5791732767270034e-05,7.788095787398135e-05,-1.0,-1.0,-1.0,6.826217092993972e-05,0.0007552903495432942,0.0016696653213230813
ICAL_data,hpso38b,-1.0,0.006580104881060989,0.006578515494402604,0.0013157030988805208,1.7131550766673445e-06,0.0,0.0033497186182357575,0.0012113861829924333,0.0,1e-10,0.08921840051669207,0.0033497186182357575,1.44e-08,0.0033497186182357575,0.0033497186182357575,1.5297706666666669e-07,0.0033497186182357575,-1.0,-1.0,-1.0,0.0013157030988805208,0.07278108381783203,0.08921840051669207
DPrepA,hpso38b,-1.0,1.0240475812950977e-05,3.4466768803549686e-06,3.4466768803549686e-06,2.564437486111111e-06,0.0,0.0004130514747320285,5.055322803048336e-07,0.0,1.2829368007389627e-06,0.0002918132274820267,1.263830700762084e-07,-1.0,2.0221291212193343e-06,0.0042647138845312545,-1.0,1.7630438275631074e-05,-1.0,-1.0,-1.0,1.0240475812950977e-05,0.0004130514747320285,0.0002918132274820267
DPrepA_data,hpso38b,-1.0,0.0005518280385778286,0.0005514683008567949,0.0005514683008567949,2.8722307336291405e-07,0.0,0.0018957460511431256,0.0003701457781365768,0.0,1.2222222222222223e-11,0.004746981058609092,0.0007582984204572503,-1.0,0.0007582984204572503,0.0007582984204572503,-1.0,0.0007582984204572503,-1.0,-1.0,-1.0,0.0005514683008567949,0.011305014260170481,0.004746981058609092
DPrepB,hpso38b,-1.0,1.1456733817783331e-05,6.893353760709937e-06,3.4466768803549683e-05,0.0025644374861111107,0.0,0.00020404918830888222,1.233819260455256e-06,0.0,0.0006414684003694815,0.0007042852568964661,3.08454815113814e-07,-1.0,4.935277041821025e-06,0.005204302807224024,-1.0,4.302944670837706e-05,-1.0,-1.0,-1.0,5.728366908891665e-05,0.00020404918830888222,0.0007042852568964661
DPrepB_data,hpso38b,-1.0,0.0011036560771556572,0.0011029366017135899,0.00551468300856795,0.000143611536681457,0.0,0.0009253644453414421,0.0007402915562731536,0.0,6.111111111111111e-09,0.035355443930817194,0.0018507288906828845,-1.0,0.0018507288906828845,0.0018507288906828845,-1.0,0.0018507288906828845,-1.0,-1.0,-1.0,0.00551468300856795,0.005518280385778286,0.035355443930817194
