Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepD,hpso02b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10805513290086759,-1.0,-1.0,0.03140352299931464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DPrepD_data,hpso02b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3506891612608452,-1.0,-1.0,1.3506891612608452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso04a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006297337896932912,0.00018121835674627087,9.062370439220945e-05,0.3679296765369994,-1.0,-1.0,-1.0
Ingest_data,hpso04a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2718275351194063,0.2706851624961643,0.2718275351194063,0.2718275351194063,-1.0,-1.0,-1.0
RCAL,hpso04a,-1.0,0.0042854433163780434,4.1311307376619896e-05,8.262261475323979e-06,-1.0,0.0,0.002906647779000553,1.337980630924466e-05,0.0,-1.0,0.002863091247634828,5.56008439248388e-06,-1.0,0.0026688405083922623,0.04902922627432129,0.00011321495376967758,0.0007756317727515012,-1.0,-1.0,-1.0,0.0008570886632756086,0.002906647779000553,0.002863091247634828
RCAL_data,hpso04a,-1.0,0.006610340234423109,0.006609809180259182,0.0013219618360518365,-1.0,0.0,0.010034854731933494,0.0015798656867460075,0.0,-1.0,3.834135944921015,0.03336050635490328,-1.0,0.03336050635490328,0.03336050635490328,1.31072e-07,0.03336050635490328,-1.0,-1.0,-1.0,0.0013219618360518365,0.5005748391212811,3.834135944921015
FastImg,hpso04a,-1.0,0.00015219134762459223,-1.0,-1.0,-1.0,0.0,0.00035528929324534143,8.528338392528392e-06,0.0,-1.0,0.0005739593619095624,3.135129785515023e-06,-1.0,0.0003762155742618027,0.055291602358111556,-1.0,0.0004373506050793457,-1.0,-1.0,-1.0,0.00015219134762459223,0.00035528929324534143,0.0005739593619095624
FastImg_data,hpso04a,-1.0,0.019591700515546234,-1.0,-1.0,-1.0,0.0,0.006396253794396294,0.0023293130168426496,0.0,-1.0,0.03987814664834162,0.018810778713090136,-1.0,0.018810778713090136,0.018810778713090136,-1.0,0.018810778713090136,-1.0,-1.0,-1.0,0.019584619793360535,5.340238909281612,0.03987814664834162
Ingest,hpso05a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006297337896932912,0.00018121835674627087,9.062370439220945e-05,0.3679296765369994,-1.0,-1.0,-1.0
Ingest_data,hpso05a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2718275351194063,0.2706851624961643,0.2718275351194063,0.2718275351194063,-1.0,-1.0,-1.0
RCAL,hpso05a,-1.0,0.0042854433163780434,4.1311307376619896e-05,8.262261475323979e-06,-1.0,0.0,0.002906647779000553,1.337980630924466e-05,0.0,-1.0,0.002863091247634828,5.56008439248388e-06,-1.0,0.0026688405083922623,0.04902922627432129,0.00011321495376967758,0.0007756317727515012,-1.0,-1.0,-1.0,0.0008570886632756086,0.002906647779000553,0.002863091247634828
RCAL_data,hpso05a,-1.0,0.006610340234423109,0.006609809180259182,0.0013219618360518365,-1.0,0.0,0.010034854731933494,0.0015798656867460075,0.0,-1.0,3.834135944921015,0.03336050635490328,-1.0,0.03336050635490328,0.03336050635490328,1.31072e-07,0.03336050635490328,-1.0,-1.0,-1.0,0.0013219618360518365,0.5005748391212811,3.834135944921015
FastImg,hpso05a,-1.0,0.00015219134762459223,-1.0,-1.0,-1.0,0.0,0.00035528929324534143,8.528338392528392e-06,0.0,-1.0,0.0005739593619095624,3.135129785515023e-06,-1.0,0.0003762155742618027,0.055291602358111556,-1.0,0.0004373506050793457,-1.0,-1.0,-1.0,0.00015219134762459223,0.00035528929324534143,0.0005739593619095624
FastImg_data,hpso05a,-1.0,0.019591700515546234,-1.0,-1.0,-1.0,0.0,0.006396253794396294,0.0023293130168426496,0.0,-1.0,0.03987814664834162,0.018810778713090136,-1.0,0.018810778713090136,0.018810778713090136,-1.0,0.018810778713090136,-1.0,-1.0,-1.0,0.019584619793360535,5.340238909281612,0.03987814664834162
